"Geo_FIPS","density","medianYearBuilt","PConeUnit","PCownerOccUnits","PCcommutingNotCar","PCmovedWithinCounty","PClessHighSchool","PCsomeCollegeOrMore","PCdoctorate","PCmarriedCouple","PCunmarriedSSCouple","PCwithKids","PCsexMale","medianAge","PCraceBlackAlone","PCraceAsianAlone","PCraceHispanic","PCraceWhiteAlone","PCforeignBorn","perCapitaIncome","PCunemployed","PCpoorStruggling","PCwithInterests","PCveryWealthyHHolds","cluster"
6081610203,0.152848071210812,0.383333333333333,0.154584221748401,0.0931744312026002,0.282933160285529,0.769059955588453,0.396325459317585,0.240944881889764,0.0120734908136483,0.483206933911159,0.00433369447453954,0.517876489707476,0.540668441289559,0.108996539792388,0.0298728186926945,0.0218870156758355,0.79296066252588,0.492162082224194,0.613132209405501,0.0568305312280253,0.024223602484472,0.429284037558685,0.148429035752979,0.00541711809317443,6
6081610302,0.00224899882663972,0.733333333333333,0.0762564991334489,0.825462012320329,0.113597246127367,0.620481927710843,0.206654991243433,0.322241681260946,0.0110916520723876,0.347022587268994,0.00513347022587269,0.211498973305955,0.501149425287356,0.339100346020761,0.056551724137931,0.0501149425287356,0.242758620689655,0.71816091954023,0.217931034482759,0.19545940219724,0.0724409448818898,0.397879207007838,0.327515400410678,0.0318275154004107,15
6081610303,0.046426676575985,0.916666666666667,0.670176630434783,0.708635703918723,0.0417098445595855,0.417242332135949,0.0353852596314908,0.190536013400335,0.0253350083752094,0.570754716981132,0.0090711175616836,0.327648766328012,0.497089460784314,0.242214532871972,0.00903799019607843,0.353400735294118,0.0431985294117647,0.583946078431373,0.335324754901961,0.505255659765664,0.0170554301479809,0.0518563976679963,0.574020319303338,0.185413642960813,14
6081610304,0.0341004110842513,0.716666666666667,0.670788253477589,0.797675647120972,0.0647082175466455,0.488903833221251,0.0341585709808837,0.323409589470385,0.026010654967095,0.479661912308505,0.00845219228737454,0.241944004226096,0.463834951456311,0.333910034602076,0.0313106796116505,0.195873786407767,0.0849514563106796,0.696359223300971,0.222572815533981,0.405758851517338,0.0158301158301158,0.123629112662014,0.611727416798732,0.0987849973586899,8
6081610400,0.147001812281009,0.316666666666667,0.705329153605016,0.444015444015444,0.0921099607283113,0.767944936086529,0.362068965517241,0.258312807881773,0.00954433497536946,0.523166023166023,0.0135135135135135,0.519305019305019,0.51568068424804,0.153979238754325,0.0192444761225944,0.0393799002138275,0.6143977191732,0.502672843905916,0.42088382038489,0.112108565218582,0.0613052076466711,0.242146831807575,0.305662805662806,0.028957528957529,6
6081610500,0.12600643337573,0.283333333333333,0.580742987111448,0.584355828220859,0.116003386960203,0.810551558752998,0.497319034852547,0.205428954423592,0.00670241286863271,0.550613496932515,0.00920245398773006,0.565950920245399,0.545819642205184,0.124567474048443,0.0253742241694049,0.0222709017889741,0.752829499817452,0.477546549835706,0.541803577948156,0.0576889708769783,0.0816091954022989,0.399366970768944,0.210122699386503,0.00230061349693252,6
6081610601,0.194369551860767,0.433333333333333,0.459216441875401,0.299284320104099,0.239867354458364,0.728733459357278,0.583884892086331,0.213525179856115,0.0115107913669065,0.524398178269356,0.0117111255692908,0.576447625243982,0.539741219963031,0.102076124567474,0.0172520024645718,0.0355822550831793,0.788817005545287,0.427911275415896,0.571626617375231,0.0670313513118602,0.0687148992401718,0.518535972353126,0.219908913467794,0.0117111255692908,6
6081610602,0.0801558912342365,0.216666666666667,0.936589545844045,0.720909886264217,0.0485053581500282,0.752467729688686,0.278195488721804,0.219298245614035,0.0401002506265664,0.512685914260717,0.00874890638670166,0.359580052493438,0.509556012937371,0.243944636678201,0.0111731843575419,0.0338135842399294,0.422228756248162,0.700382240517495,0.257277271390767,0.233349467128154,0.0455735987427973,0.172743574417215,0.399825021872266,0.0831146106736658,13
6081610700,0.129939321337072,0.45,0.457560975609756,0.347804391217565,0.0927480916030534,0.669410150891632,0.236186348862405,0.292253521126761,0.0138136511375948,0.416167664670659,0.00748502994011976,0.312874251497006,0.4882797731569,0.247404844290657,0.0510396975425331,0.0533081285444234,0.347258979206049,0.696030245746692,0.34007561436673,0.172491575419403,0.0307414104882459,0.259332023575639,0.427145708582834,0.0229540918163673,6
6081610800,0.222737153068954,0.416666666666667,0.255685310387216,0.151610865445357,0.085040071237756,0.682846371347785,0.222263868065967,0.294977511244378,0.00787106446776612,0.382817435249526,0.00631711939355654,0.399241945672773,0.499882876551886,0.155709342560554,0.033731553056922,0.0620754275005856,0.52307331927852,0.626376200515343,0.405247130475521,0.126501127843581,0.0189633375474083,0.298658507884208,0.267845862286797,0.0227416298168035,6
6081610900,0.161287543541091,0.283333333333333,0.509334415584416,0.316271327507283,0.148089591567852,0.689363143631436,0.222857142857143,0.351904761904762,0.00714285714285714,0.40782355389097,0.00832292967124428,0.367873491468997,0.496609124537608,0.19204152249135,0.0231196054254007,0.0428483353884094,0.42324290998767,0.709463625154131,0.327065351418002,0.170509858357458,0.0353321721821349,0.199687255668491,0.300041614648356,0.0183104452767374,6
6081611000,0.116153441355633,0.383333333333333,0.738587424633936,0.467162872154116,0.0560590802282645,0.651326053042122,0.136522172396612,0.317140009965122,0.0151968111609367,0.467162872154116,0.00394045534150613,0.329246935201401,0.480438184663537,0.268166089965398,0.0168666318901061,0.0554686141540602,0.219961745783342,0.772039645279082,0.206746652756042,0.216290262189386,0.0421183028801487,0.168095154801469,0.468914185639229,0.0337127845884413,13
6081611100,0.0471223850453366,0.316666666666667,0.898706896551724,0.877246821569487,0.0338762214983713,0.603985692386306,0.0567505720823799,0.29862700228833,0.0414187643020595,0.645769399386234,0.00526085050416484,0.305567733450241,0.482934284258788,0.377162629757785,0.00662251655629139,0.0590932246561386,0.0808286636101206,0.874681609780948,0.115978943793513,0.421037250801363,0.0242386575512741,0.0487012987012987,0.697939500219202,0.160894344585708,1
6081611200,0.0679885705262501,0.25,0.966086159486709,0.840445269016698,0.0480895915678524,0.679781420765027,0.0790987535953979,0.378715244487057,0.0273250239693193,0.614100185528757,0.0102040816326531,0.340445269016698,0.483893314859716,0.330449826989619,0.00623484586075511,0.0474541046068583,0.131624523727052,0.860755109109803,0.106338759958434,0.266846878110702,0.0222504767959313,0.068617206548241,0.693877551020408,0.0612244897959184,1
