"","Geo_FIPS","density","medianYearBuilt","PConeUnit","PCcommutingNotCar","PClessHighSchool","PCsomeCollegeOrMore","PCdoctorate","PCmarriedCouple","PCwithKids","PCunmarriedSSCouple","PCsexMale","medianAge","PCraceWhiteAlone","PCraceBlackAlone","PCraceAsianAlone","PCraceHispanic","PCforeignBorn","medianOccupiedHouseValue","PCownerOccUnits","PCwithInterests","medianIncome","PCunemployed","PCpoorStruggling","PCveryWealthyHHolds"
"1402",6095250601,5108.552,1955,0.903834449178332,0.0616717635066259,0.16958462066598,0.564709921043598,0.0116718159972537,0.488178025034771,0.396383866481224,0,0.519046605660779,35.6,0.440944881889764,0.284954245584167,0.0972547350500106,0.322834645669291,0.242179187061077,253442,0.674547983310153,0.125173852573018,63815,0.149021174590491,0.322698072805139,0.0319888734353268
"1403",6095250604,4868.115,1988,0.724419334588826,0.0510948905109489,0.0493955094991364,0.773402417962003,0.042832469775475,0.542706964520368,0.367279894875164,0.0289093298291721,0.547764227642276,41.4,0.395071138211382,0.108739837398374,0.407520325203252,0.126524390243902,0.297510162601626,320039,0.827858081471748,0.314060446780552,102216,0.0222323049001815,0.0414126016260163,0.0939553219448095
"1404",6095250605,3452.052,1985,0.891082802547771,0.0842293906810036,0.0716689098250336,0.76278600269179,0.0191790040376851,0.620665742024965,0.357836338418863,0,0.443672456575682,43.9,0.26575682382134,0.202977667493797,0.349131513647643,0.0990074441687345,0.239205955334988,407351,0.894590846047157,0.32871012482663,110347,0.0363486162742668,0.054917623564653,0.150485436893204
"1405",6095250701,3552.139,1965,0.586378737541528,0.0334608030592734,0.207877461706783,0.565645514223195,0,0.343023255813953,0.371124031007752,0,0.458291457286432,37,0.419095477386935,0.232830820770519,0.115242881072027,0.448241206030151,0.238190954773869,99430,0.676356589147287,0.131782945736434,50880,0.178544061302682,0.423648648648649,0.0436046511627907
"1406",6095250801,227.9429,1985,0.292824074074074,0.0695081967213115,0.0974358974358974,0.643162393162393,0.014957264957265,0.313194444444444,0.317361111111111,0.0131944444444444,0.473374521918211,34.7,0.429832303618711,0.386584289496911,0.0906148867313916,0.155045601647543,0.132686084142395,245985,0.421527777777778,0.111111111111111,44388,0.138388123011665,0.415495064313491,0.04375
"1407",6095250900,7404.964,1952,0.115241635687732,0.129890453834116,0.212060967528164,0.481776010603048,0.023194168323393,0.149643705463183,0.28424386381631,0.0102929532858274,0.470740103270224,37.1,0.269363166953528,0.439328743545611,0.161790017211704,0.135972461273666,0.180722891566265,233038,0.108471892319873,0.0720506730007918,14558,0.240418118466899,0.672138228941685,0.0324623911322249
"1408",6095251000,8734.213,1939,0.425322213798332,0.0571687840290381,0.118037135278515,0.696949602122016,0.00862068965517241,0.264949402023919,0.352345906163753,0.00827966881324747,0.523440684875662,32.2,0.380758255197717,0.225438238891154,0.0476966979209132,0.222176926212801,0.135344476151651,370375,0.371665133394664,0.117755289788408,49335,0.189378057302586,0.44977073780742,0.031278748850046
"1409",6095251100,7184.373,1945,0.678056188306758,0.0579710144927536,0.384981491274458,0.43204653622422,0.000528820729772607,0.300460829493088,0.294930875576037,0,0.538900067069081,32.3,0.492287055667337,0.126760563380282,0.0720992622401073,0.537558685446009,0.350435949027498,233763,0.496774193548387,0.102304147465438,53233,0.168146503884573,0.423865546218487,0.00460829493087558
"1410",6095251200,6720.198,1943,0.887903225806452,0.102766798418972,0.257464512971121,0.462555066079295,0,0.407624633431085,0.396871945259042,0,0.551768488745981,36.2,0.352090032154341,0.282315112540193,0.111254019292605,0.308681672025723,0.215755627009646,226824,0.625610948191593,0.0811339198435973,49963,0.0706566916043225,0.41389337641357,0.0293255131964809
"1411",6095251300,5867.289,1943,0.988590057049715,0.0947611710323575,0.0915853091585309,0.689911668991167,0.0134821013482101,0.490893321769298,0.258456201214224,0.00867302688638335,0.537460429124165,45.9,0.774533943017939,0.063665142455153,0.036229335209286,0.180794934927893,0.0872317973971157,319728,0.842150910667823,0.354726799653079,67063,0.0950797872340425,0.202389572773353,0.0433651344319167
